GENE	FancG_HCT116_T1	FancG_HCT116_T2	FancL_HCT116_T1	FancL_HCT116_T2	WT_HCT116_T1	WT_HCT116_T2
VEGFC	-5.781000000000001	-6.0889999999999995	-11.654000000000002	-16.344	-20.41	-24.55
VENTX	-5.377000000000001	-3.3310000000000004	-10.235	1.534	-9.365	2.997
VEPH1	-2.986	-9.362	1.689	0.465	-17.947	-27.706
VEZF1	-8.127	-19.235	-19.36	-40.792	-18.744	-36.961999999999996
VEZT	4.221	-7.041	-1.429	-14.237	0.08199999999999999	-14.366
VGF	-9.907	1.389	-12.474	-14.382	-28.938000000000002	-18.889
VGLL1	-10.789000000000001	-16.402	-14.561	-22.334	-21.329	-20.152
VGLL2	-8.657	-16.125	-11.525	-19.975	-16.582	-21.5
VGLL3	-5.565	-10.147	-3.7039999999999997	-13.126	-15.333	-18.951
VGLL4	-17.135	-25.18	-27.342	-39.611999999999995	-19.958	-26.324
VHL	16.225	22.680999999999997	35.686	43.965	34.902	53.766000000000005
VHLL	-12.943	-12.495999999999999	-13.274000000000001	-5.947	-19.223	-14.069
VIL1	5.516	-18.695	-3.18	-18.719	-2.431	-38.525999999999996
VILL	-6.891	-1.085	-8.066	-1.636	-18.123	-14.218
VIM	-2.602	-7.25	-8.485	-20.474	-20.851	-39.412
VIMP	-2.1519999999999997	2.157	-11.004000000000001	-13.325	-17.913	-15.415999999999999
VIP	-1.6440000000000001	-9.321	0.121	-13.363	-18.46	-39.357
VIPAS39	-3.135	-7.567	6.374	4.712	-6.061	-8.611
VIPR1	-2.68	-5.207999999999999	-9.514	-25.432	-13.939	-13.897
VIPR2	-9.131	-10.677	-9.301	-7.6979999999999995	-16.471	-18.052
VIT	-7.37	-14.640999999999998	-9.129	-23.709	-4.0	-17.523
VKORC1	-5.157	-12.187999999999999	-7.349	-7.732	-11.357000000000001	-9.009
VKORC1L1	-4.05	-0.35200000000000004	-0.231	16.793	-13.312999999999999	15.067
VLDLR	-8.796	-13.762	-14.687999999999999	-20.969	-20.497	-15.495999999999999
VMA21	4.294	6.41	12.569	25.494	30.009	29.758000000000003
VMAC	-10.940999999999999	-8.378	-16.004	-9.703	-20.09	-23.769000000000002
VMO1	-11.672	-10.101	-18.573	-23.298000000000002	-14.448	-18.788
VMP1	0.642	13.89	16.954	30.377	15.869000000000002	39.965
VN1R1	-5.5329999999999995	-5.417000000000001	-4.505	-10.95	-19.191	-23.941999999999997
VN1R2	-3.7939999999999996	-16.865	-10.774000000000001	-22.033	-12.585999999999999	-28.666
VN1R4	0.5479999999999999	-7.148	-5.178999999999999	-15.227	-8.292	-18.565
VNN1	-5.871	-27.006999999999998	-9.354	-32.196999999999996	-18.259	-38.027
VNN2	-6.659	-12.155999999999999	-7.936	-15.103	-18.62	-31.592
VNN3	-0.17800000000000002	-0.8390000000000001	0.18600000000000003	-3.576	-5.141	-5.615
VOPP1	-2.18	-1.3130000000000002	-3.6060000000000003	-5.987	-3.386	-5.092
VPREB1	-12.040999999999999	-14.216	-10.731	-10.845999999999998	-17.149	-13.374
VPREB3	0.812	-8.4	-4.518	-17.680999999999997	-5.902	-8.322000000000001
VPS13A	12.008	-3.852	7.079	-12.294	6.457999999999999	-20.521
VPS13B	1.307	-3.3139999999999996	3.1830000000000003	10.965	-10.118	-22.311999999999998
VPS13C	-5.569	-12.79	-7.21	-15.061	-12.640999999999998	-12.573
VPS13D	2.634	3.69	6.992000000000001	14.95	6.462999999999999	26.232
VPS16	-0.742	14.664000000000001	-2.4819999999999998	1.599	-0.47700000000000004	19.945
VPS18	6.035	11.217	0.368	12.02	9.365	5.211
VPS25	22.13	19.302	3.5210000000000004	-5.682	19.384	23.688000000000002
VPS26A	-5.1	-23.747	-0.56	-10.323	-19.812	-29.581999999999997
VPS26B	-1.169	-13.545	-3.1910000000000003	-23.052	-8.357999999999999	-3.891
VPS28	-10.092	-8.296	-10.498	10.097000000000001	1.695	32.823
VPS29	9.447000000000001	23.798000000000002	5.349	16.479	18.41	39.556
VPS33A	-3.3480000000000003	1.371	3.5439999999999996	6.593	-3.448	-2.5
VPS33B	-1.339	-0.943	6.438	3.7760000000000002	-0.938	-8.522
VPS35	6.882999999999999	6.49	12.458	16.268	17.463	12.704
VPS36	-7.184	-7.56	-8.666	-16.58	-13.052999999999999	-9.551
VPS37A	-6.9910000000000005	-9.17	-6.721	4.012	-9.564	-3.62
VPS37B	-7.815	-5.965	-13.094000000000001	-29.041	-9.245	-2.359
VPS37C	-7.398	-13.694	-13.41	-18.951	-23.094	-25.723000000000003
VPS37D	-6.315	-12.66	-9.112	-4.5089999999999995	-5.641	1.617
VPS39	2.26	2.002	-0.7290000000000001	-3.141	-1.311	-10.292
VPS41	2.434	-5.65	-3.4130000000000003	-5.814	-8.817	-17.408
VPS45	1.145	-4.64	-3.728	-11.437000000000001	-6.757000000000001	-11.825999999999999
VPS4A	5.994	0.436	6.8260000000000005	-5.178999999999999	-3.34	-25.004
VPS4B	-2.149	-15.82	-3.364	-20.051	-9.468	-23.054000000000002
VPS51	-5.7860000000000005	-20.19	-3.199	-8.443	-14.49	-16.881
VPS52	0.177	-0.89	5.0680000000000005	-0.462	-0.003	8.287
VPS53	-3.4819999999999998	3.627	-0.47700000000000004	12.463	-8.308	-5.016
VPS54	7.3420000000000005	6.519	7.232	-4.157	3.7319999999999998	-12.777000000000001
VPS72	-3.5789999999999997	-2.714	4.202	11.639000000000001	9.186	24.804000000000002
VPS8	-4.919	-8.14	-8.668	-7.822	-15.06	-13.68
VPS9D1	2.3819999999999997	2.234	-3.071	-4.071000000000001	-7.149	0.10300000000000001
VRK1	-0.802	-11.202	2.787	-9.432	3.272	-4.118
VRK2	-27.561999999999998	-48.543	-9.088	-21.916	-12.687000000000001	-18.66
VRK3	-4.181	-14.321	-10.577	-31.794	-11.965	-18.715
VRTN	-15.3	-12.878	-19.293	-14.572000000000001	-18.444000000000003	-5.382000000000001
VSIG1	-9.152000000000001	-15.739	-8.023	-19.359	-21.557	-30.840999999999998
VSIG10	-7.005	-0.875	-13.922	-8.168	-15.790999999999999	-13.294
VSIG10L	-4.887	-6.028	-5.513	-1.7109999999999999	-25.881	-15.793
VSIG2	-6.699	-1.1	-16.372	0.036000000000000004	-18.102999999999998	-13.72
VSIG4	-3.6710000000000003	-14.808	-9.181000000000001	-21.109	-17.933	-33.747
VSIG8	-3.23	-12.181	-14.573	-20.088	-11.828	-24.763
VSNL1	6.606	-12.089	-1.733	-17.026	-8.36	-29.701
VSTM1	5.016	-8.737	-2.487	-29.147	-4.919	-15.681
VSTM2A	-7.699	-8.354	-14.475999999999999	-14.489	-16.429000000000002	-20.115
VSTM2B	-0.848	-7.132999999999999	-13.105	-19.566	-18.866	-29.023000000000003
VSTM2L	-3.792	-4.841	-7.273	-8.839	-23.201999999999998	-25.98
VSTM4	-4.553999999999999	-10.353	-9.215	-22.921	-14.263	-23.127
VSTM5	5.577999999999999	-7.439	5.904	-1.899	-2.035	-24.474
VSX1	1.725	-0.564	-5.843999999999999	-14.492	-20.381	-26.793000000000003
VSX2	-11.133	-7.0729999999999995	-17.918	-18.480999999999998	-29.269000000000002	-25.121
VTA1	-4.921	-6.409	-6.9510000000000005	-8.445	-2.548	11.513
VTCN1	-3.51	-14.592	-8.962	-19.484	-8.316	-23.394000000000002
VTI1A	14.133	6.94	14.412	6.829	0.249	-14.312000000000001
VTI1B	-5.807	-7.497000000000001	-14.752	-16.855999999999998	-14.078	-11.774000000000001
VTN	-0.917	-0.156	-5.751	-7.211	-7.803999999999999	-5.232
VWA1	-8.415	-4.3	-17.252	-5.051	-17.525	-12.208
VWA2	5.4110000000000005	1.555	7.961	2.64	-4.187	-13.905
VWA3A	0.19	1.828	-4.399	-4.353	-2.4859999999999998	2.344
VWA3B	1.99	-5.5329999999999995	1.172	-12.37	-9.672	-25.037
VWA5A	-8.312999999999999	-29.866	-16.378	-29.611	-20.234	-42.782
VWA5B1	-2.985	-12.152000000000001	-4.071000000000001	-15.821	-12.338	-27.44
VWA5B2	-6.013	2.737	-22.195999999999998	-21.881	-7.294	6.1610000000000005
VWA7	3.134	-0.428	9.006	9.259	-1.847	-7.037999999999999
VWA8	-0.885	-7.933	-5.041	-15.450999999999999	-15.214	-23.919
VWA9	1.766	-9.794	-6.572	-24.441999999999997	-0.746	0.121
VWC2	-13.38	-17.975	-25.204	-23.656999999999996	-27.748	-28.815
VWC2L	-0.231	-6.809	-7.382000000000001	-27.284000000000002	-13.629000000000001	-28.948
VWCE	-7.895	-12.26	-1.745	0.9570000000000001	-14.35	-24.04
VWDE	-4.535	-15.68	0.473	-8.486	-12.068	-30.976
VWF	-2.2430000000000003	-2.9989999999999997	-3.4389999999999996	-7.27	-4.848	-4.03
WAC	1.7719999999999998	-2.7760000000000002	-15.505999999999998	-41.126000000000005	1.435	-10.485999999999999
WAPAL	3.2230000000000003	-0.861	6.852	12.913	20.75	31.322
WARS	-0.154	10.354000000000001	-4.5169999999999995	9.996	14.720999999999998	36.797
WARS2	1.033	2.401	11.122	15.003	18.324	47.903
WAS	-7.942	-12.575	-7.761	-11.254000000000001	-25.101999999999997	-35.442
WASF1	1.226	-15.235	-7.2589999999999995	-20.187	7.3389999999999995	-18.573
WASF2	1.4980000000000002	1.7109999999999999	-4.569	-10.548	2.855	6.716
WASF3	-16.969	-22.531	-18.67	-17.641	-29.368000000000002	-26.363000000000003
WASL	-10.800999999999998	-12.145	-10.648	-1.825	-19.752	-11.205
WBP1	-2.23	-5.9879999999999995	-9.961	-4.177	4.156000000000001	4.377
WBP11	21.421	9.252	44.881	43.181999999999995	45.433	9.292
WBP1L	-7.212999999999999	-6.803	-3.3819999999999997	1.531	-14.860999999999999	-3.147
WBP2	7.064	-6.196000000000001	-6.9079999999999995	-27.926	-3.4810000000000003	-16.11
WBP2NL	0.583	-6.188	-17.84	-29.265	-18.374000000000002	-28.038
WBP4	3.3560000000000003	-10.222000000000001	5.142	-8.458	0.434	-13.937999999999999
WBP5	-1.665	-11.581	-3.7310000000000003	-6.487	-12.347000000000001	-22.776999999999997
WBSCR16	-6.829	-2.05	-9.086	2.6719999999999997	-1.581	22.97
WBSCR17	1.712	-2.72	-9.931000000000001	-29.421999999999997	-15.932	-29.755
WBSCR22	-4.156000000000001	-3.1039999999999996	-0.258	7.481	11.925	24.281
WBSCR27	-6.377999999999999	0.495	-3.823	-2.83	-14.14	-13.276
WBSCR28	-10.44	-7.385	-20.275	-7.207000000000001	-25.973000000000003	-19.526
WDFY1	-6.027	5.398	-15.627	-17.423	-9.633	-1.215
WDFY2	-1.725	-3.7569999999999997	-5.372999999999999	-15.898	-17.706	-19.174
WDFY3	0.506	-4.467	1.328	-1.893	-6.447	-13.572000000000001
WDFY4	-14.030999999999999	-21.636	-18.352999999999998	-28.238000000000003	-28.599	-28.285999999999998
WDHD1	11.966	20.109	18.557000000000002	12.200999999999999	48.588	33.196
WDPCP	-7.127999999999999	-3.6260000000000003	-8.248	-2.279	-18.271	-24.796
WDR1	4.16	14.505999999999998	17.133	19.772000000000002	57.55	81.70100000000001
WDR11	-0.826	-2.0540000000000003	-7.608	-6.434	-8.732000000000001	-8.96
WDR12	5.473	3.388	12.81	2.342	18.496	19.41
WDR13	-13.484000000000002	-13.089	-16.913	-17.541	-27.383000000000003	-20.354
WDR16	7.047999999999999	4.051	6.053999999999999	5.388	-4.637	-10.02
WDR17	-2.62	-5.9270000000000005	-21.078000000000003	-37.971	-15.365	-31.131
WDR18	-11.863	-2.449	-9.343	12.875	15.379000000000001	41.813
WDR19	4.208	-9.318999999999999	1.179	-10.071	-5.2139999999999995	-22.345
WDR20	-4.588	-8.847000000000001	-7.757000000000001	-2.013	-16.137	-19.043
WDR24	-0.687	5.38	-0.8540000000000001	12.805	23.369	57.427
WDR25	-4.249	-6.962999999999999	-6.899	10.145	15.841	25.401999999999997
WDR26	-4.836	-18.924	2.4819999999999998	-5.874	1.537	-10.675
WDR27	-0.21600000000000003	-13.672	-7.631	-21.275	-13.987	-27.095
WDR3	3.2510000000000003	-0.48700000000000004	8.142999999999999	15.975999999999999	7.237	12.267000000000001
WDR31	-1.162	-9.951	3.158	-8.193999999999999	-6.202999999999999	-15.952
WDR33	13.595999999999998	26.524	32.227	58.038999999999994	57.365	94.616
WDR34	-8.318	-7.18	-18.183	-13.442	-8.394	-14.334000000000001
WDR35	-4.499	-5.836	-14.324000000000002	-20.611	-19.494	-28.221
WDR36	7.751	4.994	4.3260000000000005	0.493	11.235	17.04
WDR37	-10.205	-2.0909999999999997	-22.033	-14.841	-29.986	-21.853
WDR38	1.215	-2.403	-0.278	3.7319999999999998	-14.697000000000001	-19.125
WDR4	-7.5520000000000005	-11.935	-6.071000000000001	3.654	2.7510000000000003	35.029
WDR41	-7.774	-8.347000000000001	-9.856	-7.98	-20.283	-25.368000000000002
WDR43	8.493	21.491	24.41	37.118	15.502	59.555
WDR44	5.151	5.32	-8.898	-31.046999999999997	8.241	-9.68
WDR45	-2.5639999999999996	-11.218	-8.726	-23.158	-11.052	-22.276999999999997
WDR45B	0.345	1.43	-7.872000000000001	-10.731	-18.46	-23.281999999999996
WDR46	4.542	10.800999999999998	14.052	36.796	13.294	21.255
WDR47	-4.555	-21.304000000000002	-7.172999999999999	-14.915999999999999	-14.09	-39.382
WDR48	0.39799999999999996	-4.542	-4.062	-10.209	1.205	-4.329
WDR49	0.835	-17.211	0.853	-21.778000000000002	-3.787	-17.887999999999998
WDR5	-2.5180000000000002	7.244	-4.609	14.347999999999999	-0.5	11.970999999999998
WDR52	3.2030000000000003	-9.078	3.4610000000000003	-3.888	-6.755	-27.703000000000003
WDR53	-2.755	-7.761	-14.732000000000001	-14.29	-13.770999999999999	-20.328
WDR54	-5.367999999999999	3.995	-10.103	3.5839999999999996	-22.241999999999997	-12.607999999999999
WDR55	-1.058	-3.53	-1.036	1.7280000000000002	5.355	24.369
WDR59	-4.925	-1.903	-1.614	2.9760000000000004	-14.8	-12.709000000000001
WDR5B	-3.2560000000000002	-12.532	-8.16	-21.493000000000002	-10.214	-12.264000000000001
WDR6	-2.353	2.352	-4.647	3.0610000000000004	-16.549	-10.213
WDR60	0.723	-8.271	-9.599	-21.608	-6.081	-13.390999999999998
WDR61	8.834	19.118	0.679	1.104	22.901	34.919000000000004
WDR62	-0.064	-7.949	2.165	-5.396	-7.505	-11.419
WDR63	1.8730000000000002	-18.387	-4.444	-25.338	-2.9619999999999997	-19.461
WDR65	2.772	5.34	-6.162000000000001	-10.277000000000001	-2.338	-18.272000000000002
WDR66	3.947	2.2640000000000002	-8.576	-26.078000000000003	-4.373	-8.442
WDR7	1.7180000000000002	-5.676	11.887	11.318	17.259	24.916
WDR70	-5.091	0.20800000000000002	5.502999999999999	18.63	7.879	29.552
WDR72	0.444	-9.392000000000001	-1.632	-10.214	-13.745	-30.971
WDR73	3.9739999999999998	-4.765	0.9079999999999999	-16.074	2.358	-9.374
WDR74	5.938	27.759	23.153000000000002	54.70399999999999	46.132	68.975
WDR75	3.44	4.791	17.499000000000002	12.546	14.732000000000001	25.239
WDR76	-0.35600000000000004	-12.335	-2.563	-1.4669999999999999	6.686	3.522
WDR77	11.447000000000001	36.836999999999996	23.519000000000002	39.265	51.391000000000005	80.539
WDR78	18.371	-0.593	13.578	-2.862	11.618	-26.129
WDR81	-13.219000000000001	-10.258	-18.77	-23.927	-10.454	-4.575
WDR82	5.359	23.191	10.299000000000001	38.418	47.05	64.773
WDR83	-0.815	2.271	-4.17	-5.653	9.702	17.011
WDR83OS	-9.635	-6.707000000000001	-11.039000000000001	-6.8420000000000005	-21.515	-14.652999999999999
WDR86	-12.970999999999998	-13.98	-13.876	-13.860999999999999	-15.786	-15.706
WDR87	-6.771	-11.2	-6.3260000000000005	-4.045	-13.972000000000001	-21.76
WDR88	-6.848	-14.802	-17.149	-27.0	-23.395	-28.756999999999998
WDR89	-3.492	-5.747000000000001	-8.474	-11.023	-20.613000000000003	-34.046
WDR90	-3.068	-10.321	-6.235	-5.114	-10.588	-13.66
WDR91	-0.679	-18.119	2.87	-12.282	2.573	-15.027999999999999
WDR92	6.087999999999999	2.204	10.775	19.726	37.615	52.977
WDR93	1.379	-6.893	-7.45	-20.509	-11.036	-31.083000000000002
WDR96	7.466	6.537000000000001	3.3	-1.874	11.849	-7.494
WDSUB1	-8.03	-18.482	-0.718	-21.572	-11.569	-22.515
WDTC1	-4.221	-4.191	1.601	10.158	-4.816	8.079
WDYHV1	-0.914	-2.6189999999999998	-2.234	-12.642000000000001	-8.248	-0.49200000000000005
WEE1	-4.2780000000000005	3.09	4.127	16.498	14.038	28.746
WEE2	-6.615	-29.245	-3.549	-17.003	-12.008	-22.706999999999997
WFDC1	-12.724	-5.024	-23.594	-20.075	-26.19	-18.275
WFDC10A	-0.8370000000000001	-2.764	-3.2239999999999998	-3.035	-12.922	-12.943
WFDC10B	-3.995	-5.167000000000001	-5.976	-10.101	-8.297	-17.622
WFDC11	-1.804	-6.3	-7.728	-8.889	-12.472000000000001	-22.859
WFDC12	13.263	-8.096	1.367	-0.79	8.677999999999999	-0.804
WFDC13	-4.518	1.238	-2.842	-9.033	-10.005	-22.088
WFDC2	-10.234	-22.247	-9.391	-17.038	-21.482	-23.656999999999996
WFDC3	4.579	-1.396	4.136	-9.656	1.2930000000000001	-22.533
WFDC5	-15.878	-27.691	-13.48	-19.98	-25.765	-35.914
WFDC6	-9.574	-7.414	-13.883	-18.554000000000002	-18.24	-17.895
WFDC8	-0.325	-5.162999999999999	-0.518	-12.697000000000001	-12.315999999999999	-17.163
WFDC9	2.679	-13.865	1.9169999999999998	-13.442	-0.8290000000000001	-30.288
WFIKKN1	-11.544	-13.847999999999999	-12.504000000000001	-7.09	-29.021	-26.401
WFIKKN2	-8.184	-9.857999999999999	-13.302	-20.511999999999997	-16.476	-14.569
WFS1	-11.298	-23.456999999999997	-28.504	-63.321000000000005	-16.791	-37.608000000000004
WHAMM	-7.035	-6.875	-10.445	-9.815	-9.11	-8.667
WHSC1	4.599	11.493	8.698	9.55	0.879	4.387
WHSC1L1	-0.054000000000000006	1.702	-3.843	-5.6739999999999995	-7.03	-14.209000000000001
WIBG	-2.6289999999999996	-7.017	11.765999999999998	19.842	-3.065	3.484
WIF1	-4.681	-9.631	-2.949	-4.931	-13.359000000000002	-12.842
WIPF1	-3.97	-9.646	-10.934000000000001	-24.173000000000002	-9.64	-14.442
WIPF2	-5.72	-8.717	-4.92	-11.124	-13.277000000000001	-10.37
WIPF3	-7.876	-10.479000000000001	-22.175	-45.836999999999996	-19.18	-36.33
WIPI1	-4.397	-16.385	-7.822	-16.534000000000002	-7.0489999999999995	-19.965999999999998
WIPI2	-3.488	-2.0540000000000003	-4.811	-10.649000000000001	-3.767	-11.556
WISP1	-7.4110000000000005	-7.52	-13.992	-10.709000000000001	-29.197	-28.711
WISP2	-8.562000000000001	-10.614	-7.489	-2.9339999999999997	-27.988000000000003	-26.654
WISP3	5.255	1.568	-2.557	-15.52	-6.965	-19.651
WIZ	-7.348	-4.688	-18.776	-29.748	-21.247	-24.885
WLS	0.852	-19.73	-6.439	-29.651999999999997	-9.758	-31.936
WNK1	5.205	12.004000000000001	6.13	5.4079999999999995	7.426	16.482
WNK2	-12.311	-16.372	-25.853	-36.51	-20.906999999999996	-21.573
WNK3	0.10800000000000001	-17.153	0.16699999999999998	-11.759	-10.616	-36.951
WNK4	-3.142	-2.58	-3.929	-2.964	0.282	-7.67
WNT1	-4.428999999999999	-2.426	-14.363	-12.125	-13.882	-10.833
WNT10A	-16.075	-14.308	-25.44	-19.637	-25.331	-14.369000000000002
WNT10B	-4.448	-3.785	-12.753	-20.756999999999998	-13.975	-21.225
WNT11	-10.556	-7.361000000000001	-9.866	8.895	-23.199	-16.642
WNT16	-0.335	-8.833	2.5660000000000003	-6.819	-15.237	-30.697
WNT2	-7.087999999999999	-11.43	-11.213	-8.541	-23.587	-30.458000000000002
WNT2B	-2.827	-8.264	-9.037	-13.92	-8.138	-9.982999999999999
WNT3	-6.656000000000001	-6.8870000000000005	-13.157	-27.668000000000003	-11.956	-14.083
WNT3A	-14.033	-15.294	-20.615	-20.25	-36.613	-32.989000000000004
WNT4	-3.182	-0.59	-9.992	-8.677	-13.795	-12.692
WNT5A	-12.030999999999999	-22.883000000000003	-15.292	-29.502	-17.692999999999998	-24.754
WNT5B	-3.528	3.707	-1.9180000000000001	-6.025	-12.222000000000001	-4.946000000000001
WNT6	-4.059	-17.241	-2.8689999999999998	-8.696	-9.316	-21.204
WNT7A	-5.691	-4.093	-14.520999999999999	-8.765	-21.453000000000003	-18.076
WNT7B	-10.923	-11.012	-21.539	-24.441	-30.462	-23.892
WNT8A	-7.296	-11.734000000000002	-4.468	-18.99	-26.831999999999997	-35.409
WNT8B	-8.45	3.361	-12.036	-15.814	-18.835	-6.2589999999999995
WNT9A	-6.57	-10.222000000000001	-8.351	-12.138	-22.116999999999997	-31.869
WNT9B	-11.35	-19.078	-11.352	-16.538	-20.753	-14.728
WRAP53	-2.577	-1.061	-1.4969999999999999	-2.662	6.053	25.141
WRAP73	2.418	10.956	-19.803	-23.279	1.526	11.651
WRB	11.600999999999999	29.94	11.379000000000001	22.897	27.425	69.518
WRN	12.007	12.857999999999999	9.55	21.425	24.399	28.578000000000003
WRNIP1	-8.451	-12.54	-21.901	-27.076999999999998	-19.358	-22.031999999999996
WSB1	-3.7310000000000003	-4.949	-13.56	-13.424000000000001	-18.438	-27.544
WSB2	1.219	-6.527	6.236000000000001	-10.221	7.772	-7.622999999999999
WSCD1	-14.19	-11.573	-21.629	-23.081	-26.364	-9.11
WSCD2	-16.548	-13.050999999999998	-16.375	-5.624	-28.804000000000002	-24.175
WT1	-5.481	-14.812999999999999	-16.607	-23.570999999999998	-18.016	-15.767999999999999
WTAP	-11.745999999999999	-15.25	-4.955	4.086	-9.24	-1.2409999999999999
WTIP	-11.51	-4.937	-14.575999999999999	-16.44	-25.233	-18.583
WWC1	-13.231	-32.291	-27.575	-51.985	-19.812	-28.688000000000002
WWC2	-3.3169999999999997	-19.055	-0.6890000000000001	-7.733	-10.308	-23.267
WWC3	9.013	-25.785999999999998	4.888	-27.383000000000003	8.831	-27.228
WWOX	-0.195	-12.218	-7.21	-24.686	-4.812	-20.145
WWP1	-3.405	-11.122	-9.889	-20.893	2.907	-2.355
WWP2	-4.258	-3.8710000000000004	-5.029	-4.647	-13.343	-20.635
WWTR1	-2.5140000000000002	0.853	-13.06	-8.405	-19.412	-18.588
XAB2	-4.32	-17.432000000000002	-12.759	-28.425	3.625	1.643
XAF1	-3.67	0.306	-14.007	-18.726	-32.534	-45.813
XAGE3	-3.745	-6.24	-7.047000000000001	-3.363	-26.52	-29.451
XAGE5	-2.233	-4.871	-0.426	-1.7619999999999998	-4.254	-10.443
XBP1	-5.051	-1.574	3.6180000000000003	12.833	-6.183	-2.628
XCR1	-7.881	-6.295	-13.57	-10.535	-22.835	-19.548
XDH	-4.091	0.009000000000000001	-10.175	-9.415	-18.964000000000002	-19.635
XG	-10.895	-15.548	-13.37	-15.845	-20.34	-12.795
XIAP	-1.9680000000000002	-10.22	-9.816	-14.627	-17.488	-29.115
XIRP1	-7.066	-3.09	-10.356	-2.228	-23.363000000000003	-24.596
XIRP2	-10.687999999999999	-18.988	-12.54	-23.303	-5.7589999999999995	-26.284000000000002
XK	-10.335999999999999	-10.535	-19.156	-18.643	-25.265	-18.241
XKR3	-5.388999999999999	-11.125	-10.767999999999999	-27.601999999999997	-20.249000000000002	-22.675
XKR4	-2.2840000000000003	-2.279	-6.045	-7.544	-13.067	-17.281
XKR6	-12.218	-18.685	-18.088	-19.014	-15.104000000000001	-18.723
XKR7	-0.564	-9.493	-1.734	-6.497000000000001	-2.3	-2.763
XKR8	-10.957	-2.475	-15.709000000000001	-7.834	-18.034000000000002	-14.136
XKR9	-1.535	-7.7410000000000005	2.688	-7.622999999999999	-4.285	-12.539000000000001
XKRX	-7.745	-11.575999999999999	-9.116	-12.307	-17.878	-30.374000000000002
XPA	9.486	-3.782	21.66	-26.046999999999997	39.494	-11.695
XPC	6.436	-12.494000000000002	0.048	-29.371	12.198	-24.980999999999998
XPNPEP1	-1.63	1.482	-10.31	-16.57	-3.22	0.35700000000000004
XPNPEP2	-3.123	-11.863	-2.673	-21.27	-12.520999999999999	-35.271
XPNPEP3	0.748	12.629000000000001	-7.905	14.987	0.595	1.178
XPO1	16.671	27.881	25.337	29.489	19.195999999999998	27.909000000000002
XPO4	-12.402999999999999	-21.261	-19.972	-19.371	-12.565	-19.073
XPO5	1.7	4.71	1.232	9.971	-5.351	9.834
XPO6	-0.892	-1.4580000000000002	-3.7430000000000003	-4.688	-3.1510000000000002	-0.6829999999999999
XPO7	-1.256	-11.603	0.08900000000000001	-6.005	-8.218	-14.629000000000001
XPOT	14.72	23.648000000000003	16.576	29.705	27.291	43.846000000000004
XPR1	4.283	-0.53	-4.065	-18.412	-2.471	-23.195
XRCC1	-10.168	-0.8540000000000001	-13.18	-8.41	-14.05	13.722000000000001
XRCC2	-1.3119999999999998	10.741	0.48700000000000004	19.127	4.711	20.851999999999997
XRCC3	-4.504	2.6210000000000004	8.499	14.735	23.226	36.403
XRCC4	-2.459	-1.3430000000000002	-3.035	-2.127	-20.051	-16.035999999999998
XRCC5	13.011	14.373	7.257999999999999	-5.855	18.244	22.043000000000003
XRCC6	3.278	14.308	1.285	19.604	14.828	31.953000000000003
XRCC6BP1	0.41700000000000004	-1.3019999999999998	-4.9319999999999995	-24.145	-14.645	-20.834
XRN1	1.032	-4.289	4.751	5.474	-7.756	0.893
XRN2	8.353	7.672000000000001	6.732	-3.685	17.757	32.079
XRRA1	-0.7020000000000001	-7.426	-4.329	-4.993	-8.976	-22.9
XXYLT1	-6.143	-9.572000000000001	-6.257000000000001	-13.76	-13.956	-10.8
XYLB	-6.035	0.267	-13.600999999999999	-13.948	-24.015	-13.375
XYLT1	-9.16	-3.786	-14.974	-22.171999999999997	-18.947	-13.054
XYLT2	-11.628	-5.026	-9.955	4.02	-15.873	10.909
YAE1D1	-0.599	2.6719999999999997	0.509	22.5	18.535	21.974
YAF2	-10.829	-9.281	-11.137	-11.689	-19.499000000000002	-13.689
YAP1	0.8079999999999999	-0.39	-2.9939999999999998	-2.861	-6.542000000000001	-12.292
